wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788199463.562,SynthZone:0012,10,1.3,117.5,123.2,5.6
1788199463.72,SynthZone:0031,10,1.1,112.2,2850.3,2738.1
1788199463.735,SynthZone:0046,10,0.8,114.6,2735.5,2620.9
1788199463.753,SynthZone:0025,10,2.1,117.1,122.4,5.4
1788199464.671,SynthZone:0030,10,0.4,110.6,3358.4,3247.9
1788199464.672,SynthZone:0017,10,0.4,106.7,108.7,2.1
1788199464.733,SynthZone:0008,10,0.5,110.6,116.3,5.7
1788199465.696,SynthZone:0049,10,0.6,112.1,2840.0,2727.9
1788199465.761,SynthZone:0037,10,5.3,118.5,3256.0,3137.5
1788199466.779,SynthZone:0032,10,2.3,112.9,3464.2,3351.3
1788199466.782,SynthZone:0029,10,0.4,109.8,2202.9,2093.2
1788199466.786,SynthZone:0027,10,1.0,113.9,4815.5,4701.6
1788199466.787,SynthZone:0015,10,0.9,45.4,47.1,1.6
1788199467.673,SynthZone:0001,10,1.4,119.9,125.9,6.1
1788199467.769,SynthZone:0045,10,1.3,115.5,3047.1,2931.6
1788199467.784,SynthZone:0039,10,1.5,256.7,2340.4,2083.7
1788199467.801,SynthZone:0047,10,1.5,114.0,2722.9,2608.8
1788199467.809,SynthZone:0026,10,1.6,117.2,2727.0,2609.7
1788199468.085,SynthZone:0022,10,1.2,114.1,120.1,6.1
1788199468.817,SynthZone:0042,10,0.6,111.3,3052.2,2941.0
1788199468.869,SynthZone:0035,10,0.7,306.1,2393.4,2087.3
1788199472.948,SynthZone:0033,10,1.0,120.0,3657.3,3537.3
1788199478.043,SynthZone:0044,10,0.8,117.7,5960.6,5842.9
1788199506.336,SynthZone:0009,15,1.5,112.9,117.1,4.1
1788199507.25,SynthZone:0002,15,1.1,109.0,111.2,2.2
1788199507.973,SynthZone:0003,15,0.8,113.0,116.3,3.3
1788199508.585,SynthZone:0016,15,0.7,116.0,123.2,7.2
1788199508.586,SynthZone:0006,15,0.9,115.8,120.1,4.3
1788199509.041,SynthZone:0019,15,1.0,114.2,118.7,4.5
1788199510.031,SynthZone:0007,15,0.4,107.0,109.3,2.3
1788199510.036,SynthZone:0005,15,0.7,49.4,51.4,2.0
1788199510.205,SynthZone:0027,15,0.7,111.6,736.2,624.6
1788199510.227,SynthZone:0028,15,2.3,122.4,646.4,524.1
1788199510.228,SynthZone:0043,15,0.6,109.4,2864.3,2754.9
1788199510.231,SynthZone:0036,15,1.0,114.4,2137.8,2023.4
1788199510.233,SynthZone:0038,15,1.6,115.1,3377.8,3262.7
1788199510.236,SynthZone:0040,15,1.2,114.1,2203.7,2089.5
1788199510.252,SynthZone:0041,15,1.1,112.7,1464.2,1351.5
1788199510.56,SynthZone:0010,15,0.8,111.7,115.1,3.3
1788199510.946,SynthZone:0012,15,1.1,113.6,117.5,4.0
1788199511.194,SynthZone:0031,15,1.1,116.1,847.7,731.6
1788199511.221,SynthZone:0013,15,0.8,109.9,112.0,2.1
1788199511.249,SynthZone:0046,15,0.7,109.8,214.4,104.6
1788199511.306,SynthZone:0020,15,0.4,106.9,109.6,2.7
1788199511.623,SynthZone:0023,15,0.4,109.1,113.0,3.9
1788199512.204,SynthZone:0021,15,1.0,119.3,124.7,5.4
1788199512.281,SynthZone:0048,15,1.0,111.6,743.8,632.2
1788199512.451,SynthZone:0024,15,0.9,116.5,122.6,6.1
1788199513.045,SynthZone:0025,15,2.8,115.3,120.2,4.8
1788199513.081,SynthZone:0004,15,0.9,112.7,115.5,2.8
1788199513.249,SynthZone:0030,15,0.9,114.4,1381.7,1267.2
1788199513.29,SynthZone:0037,15,1.2,116.1,957.5,841.3
1788199513.736,SynthZone:0017,15,1.0,113.7,117.6,3.9
1788199513.947,SynthZone:0014,15,0.8,112.5,116.3,3.8
1788199514.173,SynthZone:0008,15,3.3,116.3,120.6,4.3
1788199514.267,SynthZone:0029,15,1.5,115.0,1372.8,1257.8
1788199514.312,SynthZone:0032,15,1.4,116.6,1795.2,1678.6
1788199514.353,SynthZone:0049,15,1.3,113.1,1580.3,1467.2
1788199515.174,SynthZone:0022,15,3.3,117.1,121.8,4.7
1788199515.341,SynthZone:0034,15,1.4,117.2,2100.4,1983.2
1788199515.361,SynthZone:0039,15,1.8,115.3,2009.6,1894.3
1788199515.541,SynthZone:0015,15,1.2,116.3,122.1,5.8
1788199515.656,SynthZone:0018,15,0.9,118.7,124.1,5.5
1788199515.699,SynthZone:0011,15,1.2,115.5,121.1,5.6
1788199515.843,SynthZone:0001,15,1.0,114.0,118.1,4.0
1788199516.388,SynthZone:0050,15,1.0,111.3,2834.5,2723.2
1788199517.384,SynthZone:0035,15,0.6,109.5,2508.2,2398.8
1788199518.389,SynthZone:0045,15,0.8,113.2,3764.1,3650.9
1788199518.425,SynthZone:0026,15,1.2,117.1,2944.1,2827.1
1788199521.48,SynthZone:0047,15,0.6,110.7,3805.7,3695.0
1788199522.515,SynthZone:0044,15,1.2,112.5,1879.9,1767.4
1788199522.537,SynthZone:0042,15,1.1,112.2,4792.2,4680.0
1788199523.491,SynthZone:0033,15,0.8,113.0,1058.6,945.5
1788199553.092,SynthZone:0009,20,2.0,116.2,120.5,4.3
1788199555.431,SynthZone:0006,20,0.9,114.1,118.9,4.9
1788199557.135,SynthZone:0016,20,1.1,114.4,119.5,5.1
1788199557.462,SynthZone:0041,20,1.0,113.2,116.9,3.6
1788199557.504,SynthZone:0027,20,1.8,116.1,742.0,625.9
1788199557.559,SynthZone:0038,20,1.5,111.2,848.5,737.3
1788199557.87,SynthZone:0019,20,1.5,116.3,121.2,4.9
1788199557.881,SynthZone:0003,20,0.9,115.6,120.3,4.7
1788199557.92,SynthZone:0021,20,0.7,109.6,112.9,3.4
1788199558.482,SynthZone:0040,20,1.4,111.7,742.9,631.2
1788199559.185,SynthZone:0010,20,1.2,114.3,117.8,3.5
1788199559.548,SynthZone:0043,20,0.9,113.9,1589.6,1475.6
1788199559.549,SynthZone:0034,20,1.6,115.0,853.1,738.1
1788199559.56,SynthZone:0036,20,1.2,117.4,852.3,734.9
1788199559.671,SynthZone:0005,20,0.9,108.4,110.6,2.1
1788199559.86,SynthZone:0002,20,0.4,109.0,112.8,3.8
1788199560.553,SynthZone:0028,20,1.6,114.6,1053.0,938.4
1788199561.215,SynthZone:0013,20,0.9,114.8,119.8,5.0
1788199561.269,SynthZone:0012,20,1.3,117.0,121.9,4.9
1788199561.641,SynthZone:0046,20,1.7,114.7,1373.1,1258.5
1788199562.253,SynthZone:0014,20,2.3,117.1,121.4,4.3
1788199562.392,SynthZone:0023,20,1.1,113.2,116.1,2.9
1788199562.408,SynthZone:0025,20,1.7,118.2,122.6,4.4
1788199562.627,SynthZone:0020,20,0.5,106.7,108.7,2.0
1788199563.084,SynthZone:0011,20,1.6,116.9,121.4,4.5
1788199563.348,SynthZone:0022,20,1.1,115.3,120.2,4.8
1788199563.513,SynthZone:0004,20,1.5,115.6,119.8,4.1
1788199563.72,SynthZone:0015,20,1.1,113.0,115.5,2.5
1788199563.999,SynthZone:0007,20,1.2,114.3,118.8,4.5
1788199564.341,SynthZone:0024,20,0.9,114.2,119.1,4.8
1788199564.667,SynthZone:0029,20,1.3,111.9,2443.7,2331.8
1788199565.676,SynthZone:0031,20,1.2,114.5,2215.4,2100.8
1788199565.681,SynthZone:0017,20,0.8,786.1,788.0,1.9
1788199565.699,SynthZone:0030,20,2.0,118.5,2531.3,2412.8
1788199565.719,SynthZone:0049,20,1.0,115.9,2237.9,2122.0
1788199565.736,SynthZone:0001,20,0.8,108.8,113.8,4.9
1788199566.321,SynthZone:0018,20,0.8,114.2,120.8,6.6
1788199566.335,SynthZone:0008,20,0.9,94.8,101.8,7.0
1788199566.687,SynthZone:0048,20,0.8,118.8,2570.2,2451.4
1788199566.689,SynthZone:0032,20,0.9,114.2,2864.1,2749.9
1788199567.759,SynthZone:0035,20,1.2,113.2,3565.7,3452.5
1788199567.764,SynthZone:0042,20,1.3,442.5,2522.9,2080.5
1788199568.713,SynthZone:0039,20,0.6,106.5,2182.2,2075.7
1788199568.719,SynthZone:0050,20,1.4,391.8,3407.9,3016.1
1788199568.763,SynthZone:0026,20,2.8,117.4,4412.7,4295.3
1788199568.777,SynthZone:0037,20,0.3,23.1,2110.8,2087.7
1788199568.782,SynthZone:0047,20,1.0,114.3,429.4,315.1
1788199568.785,SynthZone:0045,20,0.6,111.3,4098.2,3986.9
1788199571.813,SynthZone:0044,20,0.7,112.7,638.6,525.9
1788199576.974,SynthZone:0033,20,0.5,111.1,2628.7,2517.6
1788199602.775,SynthZone:0009,25,1.2,114.9,119.3,4.4
1788199603.712,SynthZone:0027,25,0.6,106.3,732.1,625.8
1788199606.259,SynthZone:0021,25,2.0,115.4,119.9,4.5
1788199606.542,SynthZone:0002,25,1.1,114.4,118.8,4.3
1788199607.221,SynthZone:0003,25,1.4,114.8,119.2,4.4
1788199607.749,SynthZone:0006,25,0.5,108.7,112.3,3.6
1788199607.945,SynthZone:0038,25,1.8,116.1,1988.5,1872.4
1788199608.313,SynthZone:0016,25,0.8,112.6,115.9,3.3
1788199608.517,SynthZone:0019,25,1.2,114.6,118.8,4.2
1788199609.661,SynthZone:0022,25,1.4,114.3,118.4,4.1
1788199609.672,SynthZone:0004,25,1.1,102.8,107.9,5.1
1788199609.925,SynthZone:0036,25,1.6,115.2,3461.5,3346.3
1788199610.116,SynthZone:0013,25,3.6,117.8,122.7,4.9
1788199610.42,SynthZone:0005,25,0.8,113.1,119.7,6.5
1788199610.993,SynthZone:0043,25,0.8,114.0,2945.9,2832.0
1788199611.809,SynthZone:0010,25,0.9,114.0,118.2,4.2
1788199611.974,SynthZone:0030,25,0.9,113.8,2841.8,2728.0
1788199612.03,SynthZone:0041,25,1.0,117.2,3896.2,3779.0
1788199612.726,SynthZone:0020,25,1.0,112.3,114.8,2.5
1788199612.8,SynthZone:0014,25,2.9,110.9,113.5,2.6
1788199612.994,SynthZone:0032,25,3.3,118.0,1759.2,1641.2
1788199612.995,SynthZone:0046,25,0.8,113.3,4474.6,4361.3
1788199612.996,SynthZone:0040,25,1.3,114.4,1928.1,1813.7
1788199613.007,SynthZone:0050,25,0.4,106.6,108.6,2.0
1788199613.02,SynthZone:0034,25,2.0,115.5,3807.1,3691.7
1788199613.021,SynthZone:0028,25,1.3,116.4,4775.0,4658.7
1788199613.049,SynthZone:0035,25,1.2,113.1,424.1,311.0
1788199613.41,SynthZone:0023,25,1.0,112.2,115.2,3.0
1788199613.513,SynthZone:0017,25,0.5,109.2,112.9,3.7
1788199613.829,SynthZone:0024,25,1.7,116.2,120.8,4.5
1788199614.09,SynthZone:0048,25,1.1,109.7,738.9,629.3
1788199614.171,SynthZone:0015,25,0.5,111.3,116.2,4.9
1788199614.273,SynthZone:0007,25,1.0,114.8,119.9,5.1
1788199614.924,SynthZone:0012,25,1.1,113.4,118.2,4.8
1788199615.07,SynthZone:0018,25,0.9,112.6,117.0,4.4
1788199615.072,SynthZone:0047,25,0.6,110.6,1056.1,945.6
1788199615.725,SynthZone:0001,25,0.9,111.6,115.5,3.9
1788199615.877,SynthZone:0025,25,0.8,114.3,120.5,6.2
1788199616.058,SynthZone:0031,25,0.9,113.2,117.7,4.5
1788199616.174,SynthZone:0042,25,0.9,113.8,1682.2,1568.4
1788199616.392,SynthZone:0008,25,0.9,117.8,121.9,4.1
1788199616.4,SynthZone:0011,25,1.1,112.6,115.4,2.8
1788199617.14,SynthZone:0049,25,1.3,113.6,1889.4,1775.8
1788199618.163,SynthZone:0029,25,0.5,106.4,2709.1,2602.8
1788199618.195,SynthZone:0026,25,0.8,112.7,2932.7,2820.0
1788199619.219,SynthZone:0045,25,0.4,108.5,3660.8,3552.3
1788199620.193,SynthZone:0039,25,1.0,115.6,957.9,842.2
1788199621.248,SynthZone:0037,25,0.8,114.2,1692.3,1578.1
1788199624.36,SynthZone:0044,25,0.8,113.0,6255.2,6142.3
1788199626.396,SynthZone:0033,25,0.6,111.8,639.6,527.8
1788199654.527,SynthZone:0027,30,1.3,114.6,1381.8,1267.2
1788199654.982,SynthZone:0009,30,1.3,115.3,120.7,5.4
1788199655.479,SynthZone:0021,30,1.4,115.6,121.8,6.2
1788199656.25,SynthZone:0006,30,1.4,114.8,120.9,6.1
1788199656.339,SynthZone:0002,30,0.9,113.3,117.8,4.5
1788199656.4,SynthZone:0003,30,0.9,116.0,123.3,7.3
1788199656.629,SynthZone:0041,30,1.1,119.4,2742.5,2623.1
1788199657.607,SynthZone:0022,30,0.6,111.2,114.8,3.6
1788199658.617,SynthZone:0038,30,0.7,113.2,1171.2,1058.0
1788199658.632,SynthZone:0034,30,0.8,109.8,112.2,2.4
1788199658.68,SynthZone:0004,30,0.6,111.9,116.8,4.9
1788199658.681,SynthZone:0036,30,1.1,114.7,3343.8,3229.0
1788199658.722,SynthZone:0043,30,0.8,112.7,2003.2,1890.4
1788199659.136,SynthZone:0019,30,1.3,114.2,118.1,3.9
1788199659.702,SynthZone:0016,30,1.5,114.5,116.9,2.3
1788199659.731,SynthZone:0046,30,1.7,122.3,866.0,743.7
1788199660.073,SynthZone:0010,30,1.4,115.6,120.0,4.4
1788199660.32,SynthZone:0015,30,1.0,114.2,118.7,4.5
1788199660.348,SynthZone:0013,30,0.9,112.2,117.0,4.8
1788199660.672,SynthZone:0030,30,1.1,115.9,1061.7,945.8
1788199660.676,SynthZone:0028,30,1.1,115.9,1055.2,939.4
1788199660.798,SynthZone:0017,30,0.9,109.4,111.6,2.1
1788199661.428,SynthZone:0023,30,0.5,109.1,114.3,5.2
1788199661.653,SynthZone:0005,30,1.2,117.3,122.6,5.3
1788199661.719,SynthZone:0048,30,0.8,112.4,636.1,523.7
1788199662.042,SynthZone:0024,30,1.4,114.4,119.4,5.0
1788199662.828,SynthZone:0014,30,0.5,108.2,110.7,2.4
1788199663.462,SynthZone:0020,30,0.9,114.9,121.4,6.5
1788199663.745,SynthZone:0029,30,1.3,115.5,1057.6,942.0
1788199663.776,SynthZone:0026,30,1.0,110.4,1156.3,1045.9
1788199663.83,SynthZone:0035,30,2.0,115.7,1163.5,1047.8
1788199664.757,SynthZone:0032,30,1.1,111.3,1671.8,1560.6
1788199664.763,SynthZone:0047,30,0.6,107.6,212.4,104.7
1788199664.773,SynthZone:0040,30,0.9,118.0,1680.2,1562.2
1788199664.836,SynthZone:0050,30,0.6,107.1,839.5,732.4
1788199665.033,SynthZone:0008,30,1.2,114.6,118.9,4.3
1788199665.44,SynthZone:0007,30,1.7,114.2,120.5,6.3
1788199665.866,SynthZone:0018,30,0.7,110.7,114.5,3.8
1788199665.881,SynthZone:0042,30,1.2,110.4,1260.6,1150.2
1788199666.326,SynthZone:0001,30,1.0,116.1,121.5,5.4
1788199666.813,SynthZone:0031,30,0.7,114.3,1264.3,1150.1
1788199667.153,SynthZone:0025,30,0.9,113.7,118.4,4.7
1788199667.905,SynthZone:0045,30,1.3,115.9,1589.2,1473.3
1788199667.908,SynthZone:0049,30,1.1,114.0,2528.5,2414.4
1788199668.135,SynthZone:0011,30,0.4,109.0,112.8,3.7
1788199668.365,SynthZone:0012,30,1.0,112.2,116.2,4.0
1788199669.947,SynthZone:0039,30,1.2,112.6,3247.1,3134.6
1788199672.059,SynthZone:0037,30,0.7,111.5,1679.6,1568.0
1788199672.109,SynthZone:0044,30,0.4,109.6,3139.7,3030.1
1788199677.278,SynthZone:0033,30,1.4,115.3,2109.0,1993.7
1788199704.059,SynthZone:0027,35,2.7,117.1,1266.9,1149.8
1788199705.134,SynthZone:0036,35,1.0,114.4,1366.6,1252.1
1788199705.252,SynthZone:0022,35,0.4,109.5,117.0,7.5
1788199705.68,SynthZone:0006,35,1.0,116.1,121.1,5.1
1788199706.088,SynthZone:0021,35,0.9,114.0,119.3,5.3
1788199706.207,SynthZone:0041,35,1.7,111.5,1174.6,1063.1
1788199706.322,SynthZone:0003,35,3.6,117.1,122.1,5.0
1788199707.154,SynthZone:0028,35,1.5,121.4,1380.5,1259.1
1788199707.371,SynthZone:0002,35,1.0,116.3,121.1,4.8
1788199708.594,SynthZone:0015,35,0.5,108.4,113.2,4.8
1788199708.99,SynthZone:0010,35,2.0,112.3,115.0,2.7
1788199709.246,SynthZone:0043,35,1.3,115.2,2953.8,2838.6
1788199709.981,SynthZone:0016,35,0.4,108.9,113.0,4.1
1788199710.017,SynthZone:0009,35,0.4,109.7,113.6,3.9
1788199710.26,SynthZone:0046,35,1.7,115.6,534.9,419.3
1788199710.288,SynthZone:0034,35,1.3,114.3,3049.1,2934.8
1788199710.436,SynthZone:0017,35,0.7,113.5,117.7,4.2
1788199711.248,SynthZone:0032,35,0.9,114.7,962.8,848.1
1788199711.786,SynthZone:0013,35,0.9,112.6,116.6,4.0
1788199712.325,SynthZone:0019,35,1.1,114.4,118.8,4.4
1788199712.354,SynthZone:0030,35,0.6,110.0,3149.6,3039.5
1788199712.738,SynthZone:0018,35,0.4,105.6,107.5,1.9
1788199713.001,SynthZone:0004,35,1.2,114.0,118.5,4.5
1788199713.327,SynthZone:0026,35,0.4,108.8,4071.7,3962.9
1788199713.596,SynthZone:0023,35,0.8,112.0,117.9,5.9
1788199713.629,SynthZone:0001,35,1.2,116.3,121.8,5.5
1788199714.131,SynthZone:0014,35,0.7,116.7,124.1,7.4
1788199714.302,SynthZone:0038,35,0.9,114.0,3551.9,3438.0
1788199714.338,SynthZone:0040,35,1.0,116.3,855.2,738.9
1788199714.341,SynthZone:0029,35,1.3,118.8,441.2,322.4
1788199714.342,SynthZone:0047,35,0.5,106.2,1150.9,1044.8
1788199714.371,SynthZone:0049,35,0.6,109.4,1670.4,1561.1
1788199714.379,SynthZone:0048,35,0.6,109.1,1668.1,1559.0
1788199715.16,SynthZone:0025,35,1.5,114.1,118.6,4.5
1788199715.175,SynthZone:0005,35,1.7,118.2,123.1,4.9
1788199715.179,SynthZone:0020,35,5.2,121.7,127.3,5.5
1788199715.302,SynthZone:0024,35,1.0,113.3,118.2,4.9
1788199715.327,SynthZone:0035,35,1.3,114.0,428.1,314.1
1788199715.39,SynthZone:0042,35,1.0,113.2,639.1,525.8
1788199716.345,SynthZone:0008,35,1.2,124.4,130.4,6.0
1788199717.17,SynthZone:0007,35,1.9,113.0,117.0,4.0
1788199717.369,SynthZone:0031,35,1.5,115.9,1164.6,1048.8
1788199718.46,SynthZone:0045,35,0.7,110.6,2100.3,1989.6
1788199718.47,SynthZone:0050,35,4.5,119.3,1998.8,1879.6
1788199719.631,SynthZone:0012,35,0.9,113.2,117.6,4.4
1788199719.843,SynthZone:0011,35,2.7,115.6,119.5,3.9
1788199720.525,SynthZone:0037,35,0.6,109.3,3280.5,3171.2
1788199720.528,SynthZone:0044,35,1.9,116.6,3071.4,2954.7
1788199722.558,SynthZone:0039,35,1.0,113.4,3864.2,3750.8
1788199727.758,SynthZone:0033,35,1.3,114.8,3754.0,3639.2
1788199754.517,SynthZone:0027,40,1.5,114.9,1267.9,1152.9
1788199754.798,SynthZone:0022,40,0.7,112.2,117.7,5.4
1788199755.543,SynthZone:0034,40,1.1,114.6,1582.1,1467.5
1788199756.248,SynthZone:0021,40,1.1,112.2,114.3,2.1
1788199756.488,SynthZone:0041,40,1.7,115.9,2519.5,2403.6
1788199756.727,SynthZone:0002,40,1.2,112.9,119.1,6.2
1788199756.991,SynthZone:0010,40,0.5,110.3,117.1,6.8
1788199757.24,SynthZone:0003,40,0.9,114.3,118.7,4.4
1788199757.614,SynthZone:0036,40,0.8,114.6,2515.4,2400.9
1788199758.489,SynthZone:0006,40,1.0,111.9,114.7,2.8
1788199759.019,SynthZone:0015,40,0.8,113.2,118.4,5.2
1788199759.376,SynthZone:0017,40,0.8,112.8,117.5,4.6
1788199759.671,SynthZone:0028,40,0.5,108.7,2828.6,2719.9
1788199759.674,SynthZone:0032,40,1.8,111.7,2922.5,2810.7
1788199760.053,SynthZone:0009,40,0.8,113.8,117.9,4.1
1788199760.426,SynthZone:0019,40,1.9,120.7,126.6,5.9
1788199760.518,SynthZone:0018,40,0.8,113.3,118.1,4.8
1788199761.01,SynthZone:0016,40,0.5,111.1,114.1,3.0
1788199761.734,SynthZone:0040,40,1.0,111.8,1261.6,1149.8
1788199761.777,SynthZone:0038,40,0.8,113.5,2011.4,1897.9
1788199761.778,SynthZone:0043,40,0.5,107.2,4304.8,4197.6
1788199762.158,SynthZone:0004,40,0.6,106.4,108.3,1.8
1788199762.292,SynthZone:0001,40,0.4,108.8,113.0,4.2
1788199762.821,SynthZone:0026,40,1.1,115.1,2093.0,1978.0
1788199762.877,SynthZone:0024,40,0.8,112.1,115.7,3.6
1788199763.187,SynthZone:0013,40,0.6,113.0,116.7,3.7
1788199763.825,SynthZone:0042,40,0.4,107.6,1666.3,1558.7
1788199764.175,SynthZone:0014,40,0.6,112.1,117.4,5.3
1788199764.72,SynthZone:0008,40,0.9,112.8,116.3,3.5
1788199764.882,SynthZone:0049,40,1.0,112.7,1931.0,1818.2
1788199764.886,SynthZone:0047,40,0.7,112.2,1835.6,1723.4
1788199765.04,SynthZone:0023,40,0.7,110.1,114.3,4.1
1788199765.378,SynthZone:0007,40,0.4,109.4,113.9,4.5
1788199765.841,SynthZone:0048,40,1.3,112.9,1277.4,1164.5
1788199765.848,SynthZone:0005,40,2.1,111.6,114.2,2.6
1788199765.849,SynthZone:0029,40,0.9,114.4,1587.1,1472.7
1788199765.851,SynthZone:0046,40,0.7,112.2,2422.7,2310.5
1788199766.888,SynthZone:0030,40,1.1,113.7,2741.5,2627.8
1788199766.979,SynthZone:0020,40,0.6,108.9,112.6,3.7
1788199768.065,SynthZone:0025,40,3.0,113.3,115.3,2.0
1788199768.068,SynthZone:0012,40,1.8,116.3,118.2,1.9
1788199768.924,SynthZone:0050,40,0.9,114.4,3443.3,3328.9
1788199769.378,SynthZone:0011,40,1.1,113.4,121.7,8.3
1788199770.95,SynthZone:0037,40,1.6,115.9,2636.1,2520.1
1788199772.058,SynthZone:0045,40,0.8,113.7,5692.1,5578.4
1788199772.066,SynthZone:0044,40,3.0,116.9,5499.0,5382.1
1788199772.069,SynthZone:0031,40,1.8,114.3,2218.0,2103.7
1788199773.028,SynthZone:0035,40,1.1,114.3,6368.6,6254.3
1788199773.034,SynthZone:0039,40,1.1,116.4,1983.1,1866.7
1788199778.239,SynthZone:0033,40,1.0,116.6,1688.7,1572.1
