wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788198805.235,SynthZone:0023,10,1.2,114.5,1060.8,946.3
1788198805.262,SynthZone:0011,10,1.1,114.8,643.3,528.5
1788198806.271,SynthZone:0012,10,1.2,114.7,119.0,4.3
1788198808.896,SynthZone:0003,10,0.9,113.7,118.1,4.4
1788198839.913,SynthZone:0010,15,0.4,110.7,633.3,522.6
1788198844.008,SynthZone:0022,15,1.6,113.1,848.7,735.5
1788198846.097,SynthZone:0013,15,1.2,110.9,1061.8,950.9
1788198846.097,SynthZone:0018,15,0.6,108.2,658.9,550.7
1788198847.093,SynthZone:0021,15,1.2,115.9,1482.6,1366.7
1788198848.163,SynthZone:0007,15,1.0,111.8,114.5,2.7
1788198848.443,SynthZone:0009,15,1.3,116.3,121.4,5.0
1788198849.219,SynthZone:0014,15,1.4,116.0,227.4,111.4
1788198850.187,SynthZone:0024,15,1.1,115.6,749.6,634.0
1788198850.188,SynthZone:0019,15,1.4,116.5,862.2,745.7
1788198850.36,SynthZone:0008,15,1.1,114.9,120.0,5.1
1788198850.623,SynthZone:0004,15,1.7,114.8,119.4,4.6
1788198851.678,SynthZone:0001,15,1.1,114.6,120.5,5.9
1788198852.317,SynthZone:0025,15,1.2,115.4,860.2,744.8
1788198852.756,SynthZone:0005,15,2.0,113.8,116.9,3.2
1788198852.78,SynthZone:0006,15,1.2,115.9,120.3,4.4
1788198853.295,SynthZone:0020,15,1.4,113.1,431.1,318.0
1788198853.302,SynthZone:0011,15,1.8,114.9,856.9,742.0
1788198853.354,SynthZone:0017,15,1.8,118.0,1062.9,944.8
1788198853.945,SynthZone:0002,15,1.6,116.4,121.2,4.9
1788198854.311,SynthZone:0016,15,1.5,114.4,1061.0,946.5
1788198854.344,SynthZone:0015,15,1.4,114.9,641.1,526.1
1788198857.17,SynthZone:0003,15,1.4,115.1,119.8,4.7
1788198857.361,SynthZone:0023,15,1.1,113.9,959.1,845.2
1788198858.412,SynthZone:0012,15,0.4,106.5,634.2,527.7
1788198885.787,SynthZone:0010,20,1.8,117.8,122.6,4.8
1788198891.526,SynthZone:0022,20,1.1,115.3,120.1,4.8
1788198894.667,SynthZone:0013,20,1.8,114.9,535.4,420.5
1788198895.687,SynthZone:0021,20,1.5,113.8,644.5,530.7
1788198895.692,SynthZone:0018,20,0.6,106.3,1154.9,1048.6
1788198897.342,SynthZone:0007,20,1.2,116.7,121.5,4.9
1788198897.729,SynthZone:0009,20,1.5,117.4,121.9,4.6
1788198898.095,SynthZone:0006,20,0.7,109.5,111.6,2.1
1788198898.753,SynthZone:0014,20,1.5,111.5,538.0,426.5
1788198899.699,SynthZone:0024,20,1.8,114.7,1484.2,1369.5
1788198900.761,SynthZone:0025,20,1.1,116.9,844.2,727.3
1788198900.846,SynthZone:0008,20,0.4,109.8,116.4,6.6
1788198901.738,SynthZone:0017,20,1.1,114.7,328.9,214.3
1788198901.766,SynthZone:0019,20,1.7,115.1,852.9,737.9
1788198902.447,SynthZone:0001,20,1.8,112.2,114.6,2.4
1788198902.654,SynthZone:0002,20,0.6,106.9,109.4,2.5
1788198903.589,SynthZone:0004,20,1.4,115.7,121.0,5.3
1788198903.741,SynthZone:0020,20,0.4,105.8,1154.0,1048.3
1788198903.816,SynthZone:0015,20,0.4,109.2,1160.7,1051.5
1788198904.799,SynthZone:0023,20,1.0,114.6,751.9,637.3
1788198904.906,SynthZone:0005,20,2.0,116.5,121.1,4.6
1788198905.785,SynthZone:0016,20,0.9,114.4,532.3,417.9
1788198905.816,SynthZone:0011,20,0.8,117.4,432.9,315.6
1788198907.942,SynthZone:0012,20,1.2,118.0,954.9,836.9
1788198909.46,SynthZone:0003,20,2.9,119.3,124.4,5.2
1788198938.124,SynthZone:0010,25,1.3,116.3,121.5,5.1
1788198939.539,SynthZone:0022,25,1.6,117.4,542.2,424.8
1788198943.625,SynthZone:0021,25,0.5,110.2,428.8,318.5
1788198944.688,SynthZone:0007,25,1.5,115.6,121.1,5.4
1788198944.699,SynthZone:0018,25,0.5,110.1,1481.7,1371.7
1788198946.696,SynthZone:0013,25,1.0,116.2,1063.4,947.2
1788198946.852,SynthZone:0009,25,0.4,107.3,110.8,3.5
1788198947.727,SynthZone:0014,25,0.6,110.0,950.4,840.4
1788198947.73,SynthZone:0024,25,0.9,111.3,1053.5,942.2
1788198949.821,SynthZone:0025,25,1.9,117.0,545.0,428.0
1788198949.823,SynthZone:0006,25,2.0,115.4,119.8,4.4
1788198950.789,SynthZone:0015,25,1.4,115.0,1064.7,949.8
1788198950.813,SynthZone:0019,25,1.4,115.5,433.7,318.2
1788198950.909,SynthZone:0001,25,0.5,111.7,116.9,5.1
1788198951.802,SynthZone:0020,25,1.5,115.7,120.5,4.9
1788198951.878,SynthZone:0017,25,0.9,113.8,958.8,844.9
1788198953.798,SynthZone:0008,25,1.3,115.7,120.5,4.8
1788198954.253,SynthZone:0004,25,1.2,114.7,119.1,4.4
1788198955.298,SynthZone:0002,25,1.4,111.7,114.5,2.8
1788198955.771,SynthZone:0005,25,1.0,113.4,117.9,4.5
1788198957.149,SynthZone:0012,25,1.5,116.4,652.2,535.8
1788198958.195,SynthZone:0023,25,1.3,118.0,1061.9,943.9
1788198958.203,SynthZone:0011,25,1.3,117.5,1166.1,1048.6
1788198959.203,SynthZone:0016,25,0.9,118.7,754.1,635.4
1788198960.577,SynthZone:0003,25,1.5,117.1,123.2,6.1
1788198989.356,SynthZone:0010,30,2.0,115.0,120.0,5.0
1788198990.926,SynthZone:0018,30,1.1,113.4,959.7,846.3
1788198990.952,SynthZone:0022,30,1.1,114.1,2535.5,2421.4
1788198993.69,SynthZone:0007,30,0.9,113.1,117.1,4.1
1788198994.977,SynthZone:0014,30,1.2,115.2,962.3,847.2
1788198994.984,SynthZone:0021,30,2.9,117.4,435.1,317.7
1788198995.99,SynthZone:0013,30,1.3,115.1,1064.8,949.7
1788198996.046,SynthZone:0024,30,0.9,114.0,432.2,318.3
1788198996.395,SynthZone:0009,30,1.1,115.7,121.4,5.6
1788198998.135,SynthZone:0025,30,2.6,116.6,644.4,527.9
1788198998.781,SynthZone:0001,30,0.6,110.2,115.1,5.0
1788198999.132,SynthZone:0006,30,2.3,118.0,121.3,3.2
1788199000.184,SynthZone:0015,30,1.9,114.6,1172.6,1058.0
1788199001.251,SynthZone:0017,30,1.4,114.0,748.7,634.7
1788199001.749,SynthZone:0002,30,1.0,114.9,119.8,4.9
1788199002.256,SynthZone:0020,30,1.2,114.9,536.5,421.6
1788199002.39,SynthZone:0008,30,0.5,109.1,113.5,4.4
1788199002.753,SynthZone:0004,30,1.0,116.2,121.0,4.9
1788199004.335,SynthZone:0019,30,1.0,113.1,751.8,638.7
1788199005.479,SynthZone:0005,30,0.9,115.8,120.9,5.1
1788199006.332,SynthZone:0023,30,1.0,114.4,1065.2,950.8
1788199007.327,SynthZone:0012,30,1.7,115.7,643.9,528.2
1788199008.369,SynthZone:0011,30,1.0,114.0,328.5,214.5
1788199009.7,SynthZone:0003,30,0.9,114.9,119.6,4.7
1788199011.371,SynthZone:0016,30,1.4,118.1,1384.8,1266.7
1788199039.228,SynthZone:0022,35,0.5,105.7,635.1,529.3
1788199040.865,SynthZone:0010,35,1.2,116.4,120.8,4.4
1788199042.194,SynthZone:0018,35,1.2,113.9,1166.5,1052.6
1788199042.218,SynthZone:0021,35,1.3,112.1,845.1,733.0
1788199042.269,SynthZone:0007,35,1.6,112.0,114.3,2.3
1788199044.325,SynthZone:0013,35,1.2,114.6,538.4,423.9
1788199045.288,SynthZone:0014,35,0.9,113.0,853.5,740.5
1788199046.357,SynthZone:0024,35,1.4,115.5,535.1,419.6
1788199048.372,SynthZone:0015,35,0.9,113.3,842.3,728.9
1788199049.441,SynthZone:0025,35,1.2,117.2,856.3,739.1
1788199049.834,SynthZone:0009,35,1.7,117.0,121.8,4.8
1788199050.19,SynthZone:0006,35,1.7,116.6,121.4,4.7
1788199050.68,SynthZone:0001,35,1.3,118.3,123.4,5.1
1788199050.778,SynthZone:0008,35,1.2,115.8,120.3,4.4
1788199051.518,SynthZone:0017,35,1.1,115.6,331.4,215.9
1788199052.28,SynthZone:0004,35,1.2,114.2,118.9,4.7
1788199052.55,SynthZone:0020,35,1.3,117.5,643.9,526.4
1788199052.905,SynthZone:0002,35,0.6,106.4,108.3,1.9
1788199054.521,SynthZone:0023,35,1.0,112.7,853.0,740.3
1788199055.469,SynthZone:0005,35,1.6,113.0,117.0,4.0
1788199055.52,SynthZone:0019,35,1.2,114.3,1061.8,947.6
1788199057.567,SynthZone:0012,35,1.2,113.4,533.6,420.2
1788199057.77,SynthZone:0003,35,1.5,115.4,119.8,4.4
1788199058.606,SynthZone:0011,35,1.0,112.9,326.6,213.7
1788199062.85,SynthZone:0016,35,1.0,115.3,1166.3,1051.0
1788199090.336,SynthZone:0022,40,1.1,113.6,117.6,4.1
1788199091.329,SynthZone:0021,40,1.6,114.8,327.5,212.7
1788199091.829,SynthZone:0010,40,1.5,112.9,115.8,2.9
1788199093.418,SynthZone:0013,40,1.9,117.4,229.3,111.9
1788199093.427,SynthZone:0018,40,4.3,125.1,237.8,112.7
1788199093.431,SynthZone:0007,40,6.3,122.0,128.5,6.5
1788199095.465,SynthZone:0015,40,1.2,114.3,645.6,531.3
1788199095.997,SynthZone:0008,40,0.9,115.2,119.6,4.4
1788199097.445,SynthZone:0025,40,1.2,116.4,223.2,106.9
1788199097.514,SynthZone:0024,40,1.7,115.1,853.7,738.6
1788199097.529,SynthZone:0014,40,1.6,116.8,644.0,527.2
1788199099.437,SynthZone:0001,40,1.3,114.3,117.8,3.5
1788199099.526,SynthZone:0004,40,0.7,111.0,115.6,4.6
1788199099.886,SynthZone:0006,40,1.2,115.6,120.8,5.1
1788199100.549,SynthZone:0017,40,0.8,110.5,1158.3,1047.8
1788199100.968,SynthZone:0009,40,1.0,114.2,118.9,4.7
1788199103.028,SynthZone:0005,40,1.1,115.7,120.0,4.3
1788199103.257,SynthZone:0002,40,1.5,113.3,116.1,2.8
1788199104.735,SynthZone:0023,40,1.4,115.3,1583.6,1468.3
1788199104.806,SynthZone:0020,40,1.0,116.0,1371.0,1255.1
1788199106.765,SynthZone:0019,40,1.1,113.4,326.3,212.9
1788199107.728,SynthZone:0003,40,1.5,115.3,119.9,4.6
1788199108.857,SynthZone:0012,40,1.4,114.1,955.9,841.7
1788199110.887,SynthZone:0011,40,0.9,114.7,1063.1,948.4
1788199112.924,SynthZone:0016,40,0.5,105.9,421.1,315.2
1788199137.552,SynthZone:0022,45,1.5,113.7,641.6,527.9
1788199138.883,SynthZone:0010,45,1.0,112.1,116.5,4.4
1788199142.656,SynthZone:0018,45,1.5,115.6,950.7,835.1
1788199142.674,SynthZone:0021,45,0.8,114.2,845.9,731.7
1788199143.673,SynthZone:0015,45,0.9,115.5,1369.4,1253.9
1788199143.696,SynthZone:0014,45,0.8,108.8,1260.8,1152.0
1788199144.525,SynthZone:0007,45,1.3,116.7,121.9,5.2
1788199144.69,SynthZone:0008,45,1.0,115.9,121.0,5.1
1788199144.699,SynthZone:0013,45,1.0,115.8,1696.5,1580.7
1788199146.791,SynthZone:0024,45,1.0,114.0,1060.3,946.3
1788199148.856,SynthZone:0025,45,1.4,116.0,541.6,425.6
1788199149.869,SynthZone:0009,45,1.1,113.5,118.1,4.6
1788199150.459,SynthZone:0001,45,0.9,113.7,118.9,5.2
1788199150.541,SynthZone:0006,45,1.8,115.2,119.9,4.7
1788199150.707,SynthZone:0004,45,1.1,116.0,120.8,4.9
1788199150.89,SynthZone:0017,45,1.1,113.6,641.2,527.6
1788199151.656,SynthZone:0002,45,1.1,116.0,120.3,4.2
1788199151.95,SynthZone:0023,45,1.1,115.5,748.3,632.9
1788199152.922,SynthZone:0005,45,0.6,110.9,115.6,4.7
1788199155.051,SynthZone:0020,45,0.9,113.9,2426.3,2312.4
1788199157.211,SynthZone:0019,45,1.2,115.5,752.0,636.5
1788199158.06,SynthZone:0003,45,0.7,113.3,118.1,4.8
1788199161.264,SynthZone:0012,45,1.2,114.2,746.9,632.7
1788199164.348,SynthZone:0016,45,1.2,114.6,949.0,834.4
1788199164.371,SynthZone:0011,45,1.1,113.0,1053.5,940.5
1788199187.458,SynthZone:0010,50,1.2,111.7,113.7,1.9
1788199188.144,SynthZone:0022,50,1.1,112.7,1155.3,1042.6
1788199191.65,SynthZone:0007,50,1.0,113.3,118.7,5.4
1788199192.495,SynthZone:0014,50,0.6,112.1,953.1,841.0
1788199192.564,SynthZone:0018,50,1.2,115.9,1478.3,1362.4
1788199193.54,SynthZone:0013,50,1.0,113.9,1056.3,942.4
1788199193.595,SynthZone:0021,50,0.7,106.5,418.2,311.7
1788199193.915,SynthZone:0008,50,1.3,114.9,120.5,5.5
1788199195.565,SynthZone:0024,50,1.3,115.4,328.8,213.4
1788199196.651,SynthZone:0015,50,1.3,115.0,746.0,630.9
1788199197.931,SynthZone:0001,50,1.1,115.1,119.5,4.4
1788199198.459,SynthZone:0004,50,1.1,114.7,121.2,6.5
1788199198.668,SynthZone:0017,50,1.6,114.8,542.0,427.1
1788199199.642,SynthZone:0025,50,0.4,108.9,845.9,737.0
1788199199.73,SynthZone:0020,50,1.2,110.9,1055.5,944.6
1788199200.144,SynthZone:0006,50,0.9,114.5,119.2,4.8
1788199200.486,SynthZone:0009,50,1.0,113.1,116.6,3.5
1788199200.669,SynthZone:0023,50,1.2,115.5,431.9,316.4
1788199201.533,SynthZone:0002,50,0.7,112.4,116.6,4.1
1788199202.996,SynthZone:0005,50,1.0,114.8,119.0,4.2
1788199204.885,SynthZone:0019,50,1.3,116.3,331.9,215.6
1788199207.112,SynthZone:0003,50,2.1,116.1,120.7,4.6
1788199212.057,SynthZone:0012,50,1.2,114.7,1788.7,1674.0
1788199216.145,SynthZone:0016,50,1.0,117.0,855.8,738.7
1788199218.111,SynthZone:0011,50,1.6,111.7,739.2,627.5
1788199234.638,SynthZone:0010,55,1.4,115.7,120.7,5.0
1788199239.474,SynthZone:0022,55,1.3,119.1,750.8,631.7
1788199240.568,SynthZone:0018,55,1.5,115.4,746.7,631.3
1788199241.541,SynthZone:0013,55,1.4,115.7,329.7,214.0
1788199242.456,SynthZone:0008,55,0.6,111.6,118.3,6.6
1788199242.596,SynthZone:0014,55,0.8,111.7,642.6,530.9
1788199242.649,SynthZone:0024,55,1.9,115.7,748.2,632.5
1788199242.663,SynthZone:0007,55,2.4,116.5,121.0,4.5
1788199243.667,SynthZone:0021,55,1.5,116.0,1175.4,1059.4
1788199246.117,SynthZone:0004,55,1.5,117.5,122.6,5.0
1788199247.67,SynthZone:0015,55,0.5,106.3,210.4,104.1
1788199248.734,SynthZone:0020,55,1.3,118.9,228.9,110.0
1788199249.193,SynthZone:0002,55,1.1,114.5,119.3,4.8
1788199249.811,SynthZone:0005,55,1.4,113.7,119.3,5.6
1788199250.626,SynthZone:0009,55,1.1,116.6,122.1,5.5
1788199250.729,SynthZone:0025,55,2.0,116.0,753.6,637.6
1788199250.755,SynthZone:0017,55,3.5,116.9,1063.3,946.4
1788199250.818,SynthZone:0001,55,1.3,114.6,119.4,4.8
1788199251.197,SynthZone:0006,55,0.8,112.2,117.0,4.9
1788199252.785,SynthZone:0023,55,1.4,114.7,119.0,4.3
1788199255.67,SynthZone:0003,55,1.3,116.2,120.6,4.4
1788199256.876,SynthZone:0019,55,1.1,114.3,1275.4,1161.1
1788199258.918,SynthZone:0012,55,1.1,113.3,536.5,423.2
1788199266.105,SynthZone:0016,55,1.0,114.1,537.1,422.9
1788199269.146,SynthZone:0011,55,1.5,117.8,1061.6,943.8
1788199286.611,SynthZone:0010,60,1.1,111.6,218.3,106.8
1788199290.592,SynthZone:0008,60,2.1,116.0,120.5,4.5
1788199290.698,SynthZone:0021,60,2.8,117.5,857.4,739.9
1788199290.703,SynthZone:0022,60,0.8,115.9,963.5,847.5
1788199292.171,SynthZone:0007,60,0.8,113.9,118.2,4.3
1788199292.894,SynthZone:0018,60,1.2,116.9,1692.1,1575.2
1788199293.875,SynthZone:0013,60,1.0,114.3,644.4,530.1
1788199293.941,SynthZone:0014,60,1.1,118.4,1786.7,1668.3
1788199293.951,SynthZone:0024,60,0.4,106.1,1256.7,1150.6
1788199294.921,SynthZone:0004,60,1.0,114.9,540.0,425.1
1788199298.675,SynthZone:0009,60,1.0,114.4,118.3,3.9
1788199299.953,SynthZone:0025,60,1.5,113.8,535.1,421.3
1788199300.772,SynthZone:0006,60,1.7,113.8,116.4,2.6
1788199300.966,SynthZone:0017,60,0.9,112.8,117.1,4.3
1788199300.975,SynthZone:0015,60,1.1,112.4,1060.9,948.5
1788199301.98,SynthZone:0005,60,1.0,112.4,116.0,3.5
1788199302.98,SynthZone:0023,60,1.1,111.7,1057.1,945.5
1788199303.075,SynthZone:0020,60,0.9,115.6,960.3,844.6
1788199303.085,SynthZone:0001,60,1.0,117.6,122.6,5.0
1788199304.079,SynthZone:0002,60,1.5,116.8,1486.2,1369.4
1788199304.087,SynthZone:0019,60,1.0,116.1,1375.7,1259.6
1788199305.987,SynthZone:0003,60,2.0,117.7,123.4,5.7
